pc0,target0,type0,taken0,pc1,target1,type1,taken1,pc2,target2,type2,taken2,pc3,target3,type3,taken3,pc4,target4,type4,taken4,pc5,target5,type5,taken5,pc6,target6,type6,taken6,pc7,target7,type7,taken7,pc8,target8,type8,taken8,pc9,target9,type9,taken9,pc10,target10,type10,taken10,pc11,target11,type11,taken11,pc12,target12,type12,taken12,pc13,target13,type13,taken13,pc14,target14,type14,taken14,pc15,target15,type15,taken15,pc16,target16,type16,taken16,pc17,target17,type17,taken17,pc18,target18,type18,taken18,pc19,target19,type19,taken19,pc20,target20,type20,taken20,pc21,target21,type21,taken21,pc22,target22,type22,taken22,pc23,target23,type23,taken23,pc24,target24,type24,taken24,pc25,target25,type25,taken25,pc26,target26,type26,taken26,pc27,target27,type27,taken27,pc28,target28,type28,taken28,pc29,target29,type29,taken29,pc30,target30,type30,taken30,pc31,target31,type31,taken31,pc32,target32,type32,taken32,pc33,target33,type33,taken33,pc34,target34,type34,taken34,pc35,target35,type35,taken35,pc36,target36,type36,taken36,pc37,target37,type37,taken37,pc38,target38,type38,taken38,pc39,target39,type39,taken39,pc40,target40,type40,taken40,pc41,target41,type41,taken41,pc42,target42,type42,taken42,pc43,target43,type43,taken43,pc44,target44,type44,taken44,pc45,target45,type45,taken45,pc46,target46,type46,taken46,pc47,target47,type47,taken47,pc48,target48,type48,taken48,pc49,target49,type49,taken49,pc50,target50,type50,taken50,pc51,target51,type51,taken51,pc52,target52,type52,taken52,pc53,target53,type53,taken53,pc54,target54,type54,taken54,pc55,target55,type55,taken55,pc56,target56,type56,taken56,pc57,target57,type57,taken57,pc58,target58,type58,taken58,pc59,target59,type59,taken59,pc60,target60,type60,taken60,pc61,target61,type61,taken61,pc62,target62,type62,taken62,pc63,target63,type63,taken63,new
76,89,2,1,91,0,2,0,118,250,5,1,6,0,2,0,79,56,2,1,79,56,2,1,79,56,2,1,79,0,2,0,105,88,2,1,105,88,2,1,105,88,2,1,105,0,2,0,107,32,3,1,59,83,2,1,86,0,2,0,98,0,2,0,107,119,2,1,133,147,2,1,150,0,2,0,162,32,3,1,79,0,2,0,88,0,2,0,104,0,2,0,117,80,2,1,89,0,2,0,106,0,2,0,136,0,2,0,146,0,2,0,180,167,5,1,174,187,2,1,189,0,2,0,195,68,0,1,82,112,5,1,131,0,2,0,134,0,2,0,108,255,2,1,108,255,2,1,108,0,2,0,132,0,2,0,25,132,2,1,25,0,2,0,55,0,2,0,78,0,2,0,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,0,2,0,129,96,0,1,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,144,2,1,160,176,2,1,134,0,2,0,108,255,2,1,108,255,2,1,108,0,2,0,132,0,2,0,25,132,2,1,25,0,2,0,0
12,0,2,0,104,144,2,1,160,176,2,1,134,0,2,0,108,255,2,1,108,255,2,1,108,0,2,0,132,0,2,0,25,132,2,1,25,0,2,0,55,0,2,0,78,0,2,0,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,0,2,0,129,96,0,1,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,144,2,1,160,0,2,0,203,0,2,0,223,0,2,0,240,67,0,1,98,0,2,0,105,128,3,1,181,144,3,1,151,0,2,0,153,186,5,1,189,32,2,1,34,120,1,1,126,208,3,1,236,0,2,0,250,0,2,0,8,0,2,0,22,0,2,0,36,0,2,0,89,96,2,1,96,0,2,0,81,32,3,1,45,176,3,1,217,0,2,0,3,0,2,0,9,0,2,0,50,50,5,1,68,0,2,0,74,96,3,1,124,79,5,1,86,0,2,0,96,0,2,0,106,0,2,0,122,86,5,1,187,16,0,1,26,131,5,1,32,110,5,1,225,0,2,0,245,176,3,1,208,239,2,1,253,0,2,0,0
106,0,2,0,136,0,2,0,146,0,2,0,180,167,5,1,174,187,2,1,189,0,2,0,195,68,0,1,82,112,5,1,131,0,2,0,134,0,2,0,108,255,2,1,108,255,2,1,108,0,2,0,132,0,2,0,25,132,2,1,25,0,2,0,55,0,2,0,78,0,2,0,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,0,2,0,129,96,0,1,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,144,2,1,160,176,2,1,134,0,2,0,108,255,2,1,108,255,2,1,108,0,2,0,132,0,2,0,25,132,2,1,25,0,2,0,55,0,2,0,78,0,2,0,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,0,2,0,129,96,0,1,198,0,2,0,12,16,2,1,12,16,2,1,12,16,2,1,12,0,2,0,104,144,2,1,160,176,2,1,134,0,2,0,108,255,2,1,108,255,2,1,108,0,2,0,132,0,2,0,25,132,2,1,25,0,2,0,55,0,2,0,78,0,2,0,0
160,0,2,0,203,0,2,0,223,245,2,1,12,0,2,0,32,95,2,1,103,208,3,1,218,0,2,0,220,176,3,1,188,160,3,1,170,0,2,0,172,32,3,1,59,83,2,1,86,0,2,0,98,0,2,0,107,119,2,1,133,147,2,1,150,0,2,0,162,32,3,1,79,0,2,0,88,0,2,0,104,0,2,0,117,80,2,1,89,0,2,0,106,0,2,0,136,0,2,0,146,0,2,0,180,167,5,1,174,187,2,1,189,0,2,0,195,68,0,1,82,177,5,1,185,193,5,1,197,160,0,1,170,0,2,0,172,32,3,1,59,83,2,1,86,0,2,0,98,0,2,0,107,119,2,1,133,147,2,1,150,0,2,0,162,32,3,1,79,0,2,0,88,0,2,0,104,0,2,0,117,80,2,1,89,0,2,0,106,0,2,0,136,0,2,0,146,0,2,0,180,167,5,1,174,187,2,1,189,0,2,0,195,68,0,1,82,177,5,1,185,225,5,1,231,0,2,0,233,32,3,1,59,83,2,1,86,0,2,0,98,0,2,0,107,119,2,1,133,147,2,1,150,0,2,0,0
198,208,2,1,17,160,3,1,184,1,2,1,7,200,0,1,2,244,2,1,252,24,0,1,99,12,2,1,20,121,0,1,173,231,2,1,239,195,0,1,45,0,2,0,63,0,2,0,87,45,2,1,45,176,3,1,208,239,2,1,253,0,2,0,13,21,2,1,26,42,2,1,48,0,2,0,56,224,3,1,253,0,2,0,38,133,2,1,140,0,2,0,170,0,2,0,179,0,2,0,210,217,2,1,232,112,2,1,132,61,5,1,67,0,2,0,76,89,2,1,91,0,2,0,118,50,5,1,64,93,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,141,2,1,163,0,2,0,206,0,2,0,224,0,2,0,248,0,2,0,250,176,3,1,208,239,2,1,253,0,2,0,13,21,2,1,26,42,2,1,48,0,2,0,56,224,3,1,253,0,2,0,38,133,2,1,140,0,2,0,170,90,2,1,94,57,0,1,104,194,0,1,202,0,2,0,220,0,2,0,233,0,2,0,253,0,2,0,2,0,2,0,0
120,112,2,1,120,112,2,1,120,112,2,1,120,112,2,1,120,112,2,1,120,0,2,0,129,103,2,1,119,197,2,1,201,0,2,0,223,149,2,1,156,0,2,0,167,0,2,0,189,229,0,1,246,38,2,1,71,0,2,0,84,0,2,0,144,12,0,1,27,112,2,1,132,61,5,1,67,0,2,0,76,89,2,1,91,0,2,0,118,255,5,1,13,0,2,0,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,66,2,1,88,0,2,0,113,0,2,0,123,176,3,1,208,239,2,1,253,0,2,0,13,21,2,1,26,42,2,1,48,0,2,0,56,224,3,1,253,0,2,0,38,133,2,1,140,0,2,0,170,90,2,1,94,57,0,1,104,194,0,1,202,0,2,0,0
170,90,2,1,94,57,0,1,104,194,0,1,202,0,2,0,220,0,2,0,233,0,2,0,253,0,2,0,2,0,2,1,4,0,2,0,15,0,2,0,60,0,2,0,120,245,0,1,4,112,2,1,132,61,5,1,67,0,2,0,76,89,2,1,91,0,2,0,118,1,5,1,12,0,2,0,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,66,2,1,91,0,2,0,121,0,2,0,131,176,3,1,208,239,2,1,253,0,2,0,13,21,2,1,26,42,2,1,48,0,2,0,56,224,3,1,253,0,2,0,38,133,2,1,140,0,2,0,170,90,2,1,94,57,0,1,104,194,0,1,202,0,2,0,220,0,2,0,233,0,2,0,253,0,2,0,2,0,2,1,4,0,2,0,0
233,0,2,0,253,0,2,0,2,0,2,1,4,0,2,0,15,0,2,0,60,0,2,0,120,245,0,1,4,112,2,1,132,61,5,1,67,0,2,0,76,89,2,1,91,0,2,0,118,26,5,1,37,0,2,0,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,89,2,1,114,0,2,0,2,0,2,0,11,0,2,0,20,0,2,0,42,0,2,0,48,0,2,0,54,176,3,1,208,239,2,1,253,0,2,0,13,21,2,1,26,42,2,1,48,0,2,0,56,224,3,1,253,0,2,0,38,133,2,1,140,1,2,1,12,0,2,0,29,166,2,1,177,0,2,0,194,161,2,1,192,42,0,1,51,90,2,1,93,64,3,1,91,0,2,0,165,207,2,1,217,0,2,0,0
34,32,2,1,48,0,2,0,59,128,2,1,152,170,2,1,201,0,2,0,217,0,2,0,229,154,0,1,165,207,2,1,217,0,2,0,229,154,0,1,165,207,2,1,217,0,2,0,229,154,0,1,165,207,2,1,217,0,2,0,229,154,0,1,165,207,2,1,217,239,2,1,253,98,5,1,98,57,0,1,104,194,0,1,202,0,2,0,220,0,2,0,233,0,2,0,253,8,2,1,20,0,2,0,33,0,2,0,50,196,2,1,207,0,2,0,219,66,0,1,78,128,2,1,139,133,0,1,188,0,2,0,202,0,2,0,220,0,2,0,233,0,2,0,253,8,2,1,20,0,2,0,33,112,2,1,188,0,2,0,202,0,2,0,220,0,2,0,233,0,2,0,253,8,2,1,20,0,2,0,33,112,2,1,188,0,2,0,202,223,2,1,230,0,2,0,254,10,2,1,56,64,2,1,70,157,2,1,187,7,2,1,63,12,0,1,27,112,2,1,132,61,5,1,67,0,2,0,76,89,2,1,91,0,2,0,118,59,5,1,64,0,2,0,244,0,2,0,73,0,2,0,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,14,2,1,26,0,2,0,40,128,0,1,244,0,2,0,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,0,2,0,212,0,2,0,226,8,0,1,73,0,2,0,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,198,152,2,1,1
